Title,Date,URL,Website
Polémica en Ñuñoa: exdirectora querellada por el CDE tras cuestionada indemnización pactada en gestión de Andrés Zarhi regresa a la municipalidad,15/01/2025,https://www.adnradio.cl/2025/01/15/polemica-en-nunoa-exdirectora-querellada-por-el-cde-tras-cuestionada-indemnizacion-entregada-en-gestion-de-andres-zarhi-regresa-a-la-municipalidad/,ADNRadio
CDE amplía querella contra diputada Catalina Pérez por Democracia Viva y presenta acción penal contra fiscal regional Palma por caso Audio,14/01/2025,https://www.adnradio.cl/2025/01/14/cde-amplia-querella-contra-diputada-catalina-perez-por-democracia-viva-y-presenta-accion-penal-contra-fiscal-regional-palma-por-caso-audio/,ADNRadio
Luis Hermosilla es formalizado por tráfico de influencias en la arista “Parque Capital” del Caso Audios,08/01/2025,https://www.adnradio.cl/2025/01/08/luis-hermosilla-es-formalizado-por-trafico-de-influencias-en-la-arista-parque-capital-del-caso-audios/,ADNRadio
CDE presenta querella contra Luis Hermosilla por tráfico de influencias en arista “Parque Capital” del Caso Audios,07/01/2025,https://www.adnradio.cl/2025/01/07/cde-presenta-querella-contra-luis-hermosilla-por-trafico-de-influencias-en-arista-parque-capital-del-caso-audios/,ADNRadio
Caso Hermosilla: rechazan cautela de garantías y confirman acceso a mensajes por el CDE,06/01/2025,https://www.adnradio.cl/2025/01/06/caso-hermosilla-rechazan-cautela-de-garantias-y-confirman-acceso-a-mensajes-por-el-cde/,ADNRadio
Diputados RN piden al CDE investigar posible sobreprecio en compra de casa de Salvador Allende por el Estado,03/01/2025,https://www.adnradio.cl/2025/01/03/diputados-rn-piden-al-cde-investigar-posible-sobreprecio-en-compra-de-casa-de-salvador-allende-por-el-estado/,ADNRadio
Corte de Apelaciones decidirá este jueves si Cathy Barriga continúa en arresto domiciliario,24/12/2024,https://www.adnradio.cl/2024/12/24/corte-de-apelaciones-decidira-este-jueves-si-cathy-barriga-continua-en-arresto-domiciliario/,ADNRadio
CDE y Fiscalía apelan resolución que levantó prisión preventiva de Cathy Barriga: acusan falta de fundamentos,20/12/2024,https://www.adnradio.cl/2024/12/20/cde-y-fiscalia-apelan-resolucion-que-levanto-prision-preventiva-de-cathy-barriga-acusan-falta-de-fundamentos/,ADNRadio
Tras acusar “tráfico de influencias de aliados”: Gobierno responde a críticas de Daniel Jadue contra el presidente del CDE y el Frente Amplio,04/04/2024,https://www.adnradio.cl/2024/04/04/gobierno-responde-a-criticas-de-daniel-jadue-contra-el-presidente-del-cde-y-el-frente-amplio/,ADNRadio
Diputados RN ofician al CDE pidiendo querellas por pensiones de gracia del estallido social,29/03/2024,https://www.adnradio.cl/2024/03/29/diputados-rn-oficial-al-cde-pidiendo-querellas-por-pensiones-de-gracia-del-estallido-social/,ADNRadio
Polémica en Ñuñoa: exdirectora querellada por el CDE tras cuestionada indemnización pactada en gestión de Andrés Zarhi regresa a la municipalidad,15/01/2025,https://www.adnradio.cl/2025/01/15/polemica-en-nunoa-exdirectora-querellada-por-el-cde-tras-cuestionada-indemnizacion-entregada-en-gestion-de-andres-zarhi-regresa-a-la-municipalidad/,ADNRadio
CDE amplía querella contra diputada Catalina Pérez por Democracia Viva y presenta acción penal contra fiscal regional Palma por caso Audio,14/01/2025,https://www.adnradio.cl/2025/01/14/cde-amplia-querella-contra-diputada-catalina-perez-por-democracia-viva-y-presenta-accion-penal-contra-fiscal-regional-palma-por-caso-audio/,ADNRadio
Luis Hermosilla es formalizado por tráfico de influencias en la arista “Parque Capital” del Caso Audios,08/01/2025,https://www.adnradio.cl/2025/01/08/luis-hermosilla-es-formalizado-por-trafico-de-influencias-en-la-arista-parque-capital-del-caso-audios/,ADNRadio
CDE presenta querella contra Luis Hermosilla por tráfico de influencias en arista “Parque Capital” del Caso Audios,07/01/2025,https://www.adnradio.cl/2025/01/07/cde-presenta-querella-contra-luis-hermosilla-por-trafico-de-influencias-en-arista-parque-capital-del-caso-audios/,ADNRadio
Caso Hermosilla: rechazan cautela de garantías y confirman acceso a mensajes por el CDE,06/01/2025,https://www.adnradio.cl/2025/01/06/caso-hermosilla-rechazan-cautela-de-garantias-y-confirman-acceso-a-mensajes-por-el-cde/,ADNRadio
Diputados RN piden al CDE investigar posible sobreprecio en compra de casa de Salvador Allende por el Estado,03/01/2025,https://www.adnradio.cl/2025/01/03/diputados-rn-piden-al-cde-investigar-posible-sobreprecio-en-compra-de-casa-de-salvador-allende-por-el-estado/,ADNRadio
Corte de Apelaciones decidirá este jueves si Cathy Barriga continúa en arresto domiciliario,24/12/2024,https://www.adnradio.cl/2024/12/24/corte-de-apelaciones-decidira-este-jueves-si-cathy-barriga-continua-en-arresto-domiciliario/,ADNRadio
CDE y Fiscalía apelan resolución que levantó prisión preventiva de Cathy Barriga: acusan falta de fundamentos,20/12/2024,https://www.adnradio.cl/2024/12/20/cde-y-fiscalia-apelan-resolucion-que-levanto-prision-preventiva-de-cathy-barriga-acusan-falta-de-fundamentos/,ADNRadio
Tras acusar “tráfico de influencias de aliados”: Gobierno responde a críticas de Daniel Jadue contra el presidente del CDE y el Frente Amplio,04/04/2024,https://www.adnradio.cl/2024/04/04/gobierno-responde-a-criticas-de-daniel-jadue-contra-el-presidente-del-cde-y-el-frente-amplio/,ADNRadio
Diputados RN ofician al CDE pidiendo querellas por pensiones de gracia del estallido social,29/03/2024,https://www.adnradio.cl/2024/03/29/diputados-rn-oficial-al-cde-pidiendo-querellas-por-pensiones-de-gracia-del-estallido-social/,ADNRadio
Interno fallece apuñalado tras riña en cárcel de Curicó,14/01/2025,https://www.adnradio.cl/2025/01/14/interno-fallece-apunalado-tras-rina-en-carcel-de-curico/,ADNRadio
No solo fraude y falsificación: Fiscalía revela que investigan a Cathy Barriga por nuevo delito,26/12/2024,https://www.adnradio.cl/2024/12/26/no-solo-fraude-y-falsificacion-fiscalia-revela-que-investigan-a-cathy-barriga-por-nuevo-delito/,ADNRadio
Corte decreta regreso de Cathy Barriga a prisión preventiva a espera de revisión de amparo,26/12/2024,https://www.adnradio.cl/2024/12/26/corte-decreta-regreso-de-cathy-barriga-a-prision-preventiva-a-espera-de-revision-de-amparo/,ADNRadio
Fiscalía busca que vuelva a prisión: Corte de Apelaciones revisa medidas cautelares de Cathy Barriga este jueves,26/12/2024,https://www.adnradio.cl/2024/12/26/fiscalia-busca-que-vuelva-a-prision-corte-de-apelaciones-revisa-medidas-cautelares-de-cathy-barriga-este-jueves/,ADNRadio
Revelan que exfiscal Manuel Guerra habría eliminado cargo de cohecho en Caso Penta pese a recomendación de la Fiscalía Nacional,05/11/2024,https://www.adnradio.cl/2024/11/05/revelan-que-exfiscal-manuel-guerra-habria-eliminado-cargo-de-cohecho-en-caso-penta-pese-a-recomendacion-de-la-fiscalia-nacional/,ADNRadio
Revelan que exfiscal Manuel Guerra habría eliminado cargo de cohecho en Caso Penta pese a recomendación de la Fiscalía Nacional,05/11/2024,https://www.adnradio.cl/2024/11/05/revelan-que-exfiscal-manuel-guerra-habria-eliminado-cargo-de-cohecho-en-caso-penta-pese-a-recomendacion-de-la-fiscalia-nacional/,ADNRadio
Caso Audios: Consejo de Defensa del Estado solicita acceso a mensajes de la investigación a Luis Hermosilla,13/09/2024,https://www.adnradio.cl/2024/09/13/caso-audios-consejo-de-defensa-del-estado-solicita-acceso-a-mensajes-de-la-investigacion-a-luis-hermosilla/,ADNRadio
Declaran admisible recurso que busca que el CDE no acceda a los chats de Luis Hermosilla,10/04/2024,https://www.adnradio.cl/2024/04/10/declaran-admisible-recurso-que-busca-que-el-cde-no-acceda-a-los-chats-de-luis-hermosilla/,ADNRadio
Presentan recurso de protección para que el CDE no acceda a los chats de Luis Hermosilla,04/04/2024,https://www.adnradio.cl/2024/04/04/presentan-recurso-de-proteccion-para-que-el-cde-no-acceda-a-los-chats-de-luis-hermosilla/,ADNRadio
CDE interpone querella criminal contra representante legal de fundación ProCultura,13/02/2024,https://www.adnradio.cl/2024/02/13/cde-interpone-querella-criminal-contra-representante-legal-de-fundacion-procultura/,ADNRadio
Polémica en Ñuñoa: exdirectora querellada por el CDE tras cuestionada indemnización pactada en gestión de Andrés Zarhi regresa a la municipalidad,15/01/2025,https://www.adnradio.cl/2025/01/15/polemica-en-nunoa-exdirectora-querellada-por-el-cde-tras-cuestionada-indemnizacion-entregada-en-gestion-de-andres-zarhi-regresa-a-la-municipalidad/,ADNRadio
CDE amplía querella contra diputada Catalina Pérez por Democracia Viva y presenta acción penal contra fiscal regional Palma por caso Audio,14/01/2025,https://www.adnradio.cl/2025/01/14/cde-amplia-querella-contra-diputada-catalina-perez-por-democracia-viva-y-presenta-accion-penal-contra-fiscal-regional-palma-por-caso-audio/,ADNRadio
Luis Hermosilla es formalizado por tráfico de influencias en la arista “Parque Capital” del Caso Audios,08/01/2025,https://www.adnradio.cl/2025/01/08/luis-hermosilla-es-formalizado-por-trafico-de-influencias-en-la-arista-parque-capital-del-caso-audios/,ADNRadio
CDE presenta querella contra Luis Hermosilla por tráfico de influencias en arista “Parque Capital” del Caso Audios,07/01/2025,https://www.adnradio.cl/2025/01/07/cde-presenta-querella-contra-luis-hermosilla-por-trafico-de-influencias-en-arista-parque-capital-del-caso-audios/,ADNRadio
Caso Hermosilla: rechazan cautela de garantías y confirman acceso a mensajes por el CDE,06/01/2025,https://www.adnradio.cl/2025/01/06/caso-hermosilla-rechazan-cautela-de-garantias-y-confirman-acceso-a-mensajes-por-el-cde/,ADNRadio
Diputados RN piden al CDE investigar posible sobreprecio en compra de casa de Salvador Allende por el Estado,03/01/2025,https://www.adnradio.cl/2025/01/03/diputados-rn-piden-al-cde-investigar-posible-sobreprecio-en-compra-de-casa-de-salvador-allende-por-el-estado/,ADNRadio
Corte de Apelaciones decidirá este jueves si Cathy Barriga continúa en arresto domiciliario,24/12/2024,https://www.adnradio.cl/2024/12/24/corte-de-apelaciones-decidira-este-jueves-si-cathy-barriga-continua-en-arresto-domiciliario/,ADNRadio
CDE y Fiscalía apelan resolución que levantó prisión preventiva de Cathy Barriga: acusan falta de fundamentos,20/12/2024,https://www.adnradio.cl/2024/12/20/cde-y-fiscalia-apelan-resolucion-que-levanto-prision-preventiva-de-cathy-barriga-acusan-falta-de-fundamentos/,ADNRadio
Tras acusar “tráfico de influencias de aliados”: Gobierno responde a críticas de Daniel Jadue contra el presidente del CDE y el Frente Amplio,04/04/2024,https://www.adnradio.cl/2024/04/04/gobierno-responde-a-criticas-de-daniel-jadue-contra-el-presidente-del-cde-y-el-frente-amplio/,ADNRadio
Diputados RN ofician al CDE pidiendo querellas por pensiones de gracia del estallido social,29/03/2024,https://www.adnradio.cl/2024/03/29/diputados-rn-oficial-al-cde-pidiendo-querellas-por-pensiones-de-gracia-del-estallido-social/,ADNRadio
Polémica en Ñuñoa: exdirectora querellada por el CDE tras cuestionada indemnización pactada en gestión de Andrés Zarhi regresa a la municipalidad,15/01/2025,https://www.adnradio.cl/2025/01/15/polemica-en-nunoa-exdirectora-querellada-por-el-cde-tras-cuestionada-indemnizacion-entregada-en-gestion-de-andres-zarhi-regresa-a-la-municipalidad/,ADNRadio
CDE amplía querella contra diputada Catalina Pérez por Democracia Viva y presenta acción penal contra fiscal regional Palma por caso Audio,14/01/2025,https://www.adnradio.cl/2025/01/14/cde-amplia-querella-contra-diputada-catalina-perez-por-democracia-viva-y-presenta-accion-penal-contra-fiscal-regional-palma-por-caso-audio/,ADNRadio
Luis Hermosilla es formalizado por tráfico de influencias en la arista “Parque Capital” del Caso Audios,08/01/2025,https://www.adnradio.cl/2025/01/08/luis-hermosilla-es-formalizado-por-trafico-de-influencias-en-la-arista-parque-capital-del-caso-audios/,ADNRadio
CDE presenta querella contra Luis Hermosilla por tráfico de influencias en arista “Parque Capital” del Caso Audios,07/01/2025,https://www.adnradio.cl/2025/01/07/cde-presenta-querella-contra-luis-hermosilla-por-trafico-de-influencias-en-arista-parque-capital-del-caso-audios/,ADNRadio
Caso Hermosilla: rechazan cautela de garantías y confirman acceso a mensajes por el CDE,06/01/2025,https://www.adnradio.cl/2025/01/06/caso-hermosilla-rechazan-cautela-de-garantias-y-confirman-acceso-a-mensajes-por-el-cde/,ADNRadio
Diputados RN piden al CDE investigar posible sobreprecio en compra de casa de Salvador Allende por el Estado,03/01/2025,https://www.adnradio.cl/2025/01/03/diputados-rn-piden-al-cde-investigar-posible-sobreprecio-en-compra-de-casa-de-salvador-allende-por-el-estado/,ADNRadio
Corte de Apelaciones decidirá este jueves si Cathy Barriga continúa en arresto domiciliario,24/12/2024,https://www.adnradio.cl/2024/12/24/corte-de-apelaciones-decidira-este-jueves-si-cathy-barriga-continua-en-arresto-domiciliario/,ADNRadio
CDE y Fiscalía apelan resolución que levantó prisión preventiva de Cathy Barriga: acusan falta de fundamentos,20/12/2024,https://www.adnradio.cl/2024/12/20/cde-y-fiscalia-apelan-resolucion-que-levanto-prision-preventiva-de-cathy-barriga-acusan-falta-de-fundamentos/,ADNRadio
Tras acusar “tráfico de influencias de aliados”: Gobierno responde a críticas de Daniel Jadue contra el presidente del CDE y el Frente Amplio,04/04/2024,https://www.adnradio.cl/2024/04/04/gobierno-responde-a-criticas-de-daniel-jadue-contra-el-presidente-del-cde-y-el-frente-amplio/,ADNRadio
Diputados RN ofician al CDE pidiendo querellas por pensiones de gracia del estallido social,29/03/2024,https://www.adnradio.cl/2024/03/29/diputados-rn-oficial-al-cde-pidiendo-querellas-por-pensiones-de-gracia-del-estallido-social/,ADNRadio
Interno fallece apuñalado tras riña en cárcel de Curicó,14/01/2025,https://www.adnradio.cl/2025/01/14/interno-fallece-apunalado-tras-rina-en-carcel-de-curico/,ADNRadio
No solo fraude y falsificación: Fiscalía revela que investigan a Cathy Barriga por nuevo delito,26/12/2024,https://www.adnradio.cl/2024/12/26/no-solo-fraude-y-falsificacion-fiscalia-revela-que-investigan-a-cathy-barriga-por-nuevo-delito/,ADNRadio
Corte decreta regreso de Cathy Barriga a prisión preventiva a espera de revisión de amparo,26/12/2024,https://www.adnradio.cl/2024/12/26/corte-decreta-regreso-de-cathy-barriga-a-prision-preventiva-a-espera-de-revision-de-amparo/,ADNRadio
Fiscalía busca que vuelva a prisión: Corte de Apelaciones revisa medidas cautelares de Cathy Barriga este jueves,26/12/2024,https://www.adnradio.cl/2024/12/26/fiscalia-busca-que-vuelva-a-prision-corte-de-apelaciones-revisa-medidas-cautelares-de-cathy-barriga-este-jueves/,ADNRadio
Revelan que exfiscal Manuel Guerra habría eliminado cargo de cohecho en Caso Penta pese a recomendación de la Fiscalía Nacional,05/11/2024,https://www.adnradio.cl/2024/11/05/revelan-que-exfiscal-manuel-guerra-habria-eliminado-cargo-de-cohecho-en-caso-penta-pese-a-recomendacion-de-la-fiscalia-nacional/,ADNRadio
Revelan que exfiscal Manuel Guerra habría eliminado cargo de cohecho en Caso Penta pese a recomendación de la Fiscalía Nacional,05/11/2024,https://www.adnradio.cl/2024/11/05/revelan-que-exfiscal-manuel-guerra-habria-eliminado-cargo-de-cohecho-en-caso-penta-pese-a-recomendacion-de-la-fiscalia-nacional/,ADNRadio
Caso Audios: Consejo de Defensa del Estado solicita acceso a mensajes de la investigación a Luis Hermosilla,13/09/2024,https://www.adnradio.cl/2024/09/13/caso-audios-consejo-de-defensa-del-estado-solicita-acceso-a-mensajes-de-la-investigacion-a-luis-hermosilla/,ADNRadio
Declaran admisible recurso que busca que el CDE no acceda a los chats de Luis Hermosilla,10/04/2024,https://www.adnradio.cl/2024/04/10/declaran-admisible-recurso-que-busca-que-el-cde-no-acceda-a-los-chats-de-luis-hermosilla/,ADNRadio
Presentan recurso de protección para que el CDE no acceda a los chats de Luis Hermosilla,04/04/2024,https://www.adnradio.cl/2024/04/04/presentan-recurso-de-proteccion-para-que-el-cde-no-acceda-a-los-chats-de-luis-hermosilla/,ADNRadio
CDE interpone querella criminal contra representante legal de fundación ProCultura,13/02/2024,https://www.adnradio.cl/2024/02/13/cde-interpone-querella-criminal-contra-representante-legal-de-fundacion-procultura/,ADNRadio
Caso Convenios: Corte de Apelaciones confirma retención de dineros de Camila Polizzi desde plataforma para adultos,10/01/2025,https://www.adnradio.cl/2025/01/10/caso-convenios-corte-de-apelaciones-confirma-retencion-de-dineros-de-camila-polizzi-desde-plataforma-para-adultos/,ADNRadio
Revocan prisión preventiva a Schafik Nazal y queda bajo arresto domiciliario: es acusado de interceptaciones ilegales en caso Operación Topógrafo,23/12/2024,https://www.adnradio.cl/2024/12/23/revocan-prision-preventiva-a-schafik-nazal-y-queda-bajo-arresto-domiciliario-es-acusado-de-interceptaciones-ilegales-en-caso-operacion-topografo/,ADNRadio
CDE presenta querella por fraude millonario contra el exjefe de Gobierno Digital en el segundo mandato de Piñera,17/12/2024,https://www.adnradio.cl/2024/12/17/cde-presenta-querella-por-fraude-millonario-contra-el-exjefe-de-gobierno-digital-en-el-segundo-mandato-de-pinera/,ADNRadio
"Aprueban histórico acuerdo por daño ambiental en el salar de Atacama entre CDE, comunidades indígenas y mineras",17/12/2024,https://www.adnradio.cl/2024/12/17/aprueban-historico-acuerdo-por-dano-ambiental-en-el-salar-de-atacama-entre-cde-comunidades-indigenas-y-mineras/,ADNRadio
Juzgado de Concepción accede a solicitud de CDE y retiene ganancias de Camila Polizzi en Arsmate: serían cerca de $250 millones,15/11/2024,https://www.adnradio.cl/2024/11/15/juzgado-de-concepcion-accede-a-solicitud-de-cde-y-retiene-ganancias-de-camila-polizzi-en-arsmate-serian-cerca-de-250-millones/,ADNRadio
CDE anuncia ampliación de querella por “Caso Audios” a dos funcionarios públicos,20/08/2024,https://www.adnradio.cl/2024/08/20/cde-anuncia-ampliacion-de-querella-por-casio-audios-a-dos-funcionarios-publicos/,ADNRadio
Alcalde Daniel Jadue es formalizado por diversos delitos de corrupción,29/05/2024,https://www.adnradio.cl/2024/05/29/caso-farmacias-populares-alcalde-daniel-jadue-sera-formalizado-hoy-miercoles-29-de-mayo-por-diversos-delitos-de-corrupcion/,ADNRadio
CDE presenta querella por fraude al fisco en Codelco: empresa privada se habría adjudicado fraudulentamente más de $12.000 millones en obras no hechas,29/04/2024,https://www.adnradio.cl/2024/04/29/cde-presenta-querella-por-fraude-al-fisco-en-codelco-empresa-privada-se-habria-adjudicado-fraudulentamente-mas-de-12000-millones-en-obras-no-hechas/,ADNRadio
Caso Audios: Corte rechaza recurso de abogado que buscaba impedir que la Fiscalía entregue chats de Luis Hermosilla al CDE,11/04/2024,https://www.adnradio.cl/2024/04/11/caso-audios-corte-rechaza-recurso-de-abogado-que-buscaba-impedir-que-la-fiscalia-entregue-chats-de-luis-hermosilla-al-cde/,ADNRadio
Alcalde Jadue vuelve a criticar al presidente del CDE y asegura que “la ciudadanía tiene derecho a tener dudas” respecto a su formalización,05/04/2024,https://www.adnradio.cl/2024/04/05/alcalde-jadue-vuelve-a-criticar-al-presidente-del-cde-y-asegura-que-la-ciudadania-tiene-derecho-a-tener-dudas-respecto-a-su-formalizacion/,ADNRadio
“Pueden salir las lucas”: revelan chats entre Catalina Pérez y Daniel Andrade por el caso Democracia Viva,17/01/2025,https://www.adnradio.cl/2025/01/17/pueden-salir-lucas-revelan-chats-entre-catalina-perez-y-daniel-andrade-por-el-caso-democracia-viva/,ADNRadio
Formalizan a seis acusados por secuestro de joven en Los Andes: cuatro quedaron con prisión preventiva,14/01/2025,https://www.adnradio.cl/2025/01/14/formalizan-a-seis-acusados-por-secuestro-de-joven-en-los-andes-cuatro-quedaron-con-prision-preventiva/,ADNRadio
Alarmantes cifras de mordeduras de perros: diputada pide mejoras en la Ley Cholito,06/01/2025,https://www.adnradio.cl/2025/01/06/alarmantes-cifras-de-mordeduras-de-perros-diputada-pide-mejoras-en-la-ley-cholito/,ADNRadio
Caso Manicure: los argumentos del Juzgado de Garantía de Temuco para decretar prisión preventiva al diputado Mauricio Ojeda,03/01/2025,https://www.adnradio.cl/2025/01/03/caso-manicure-los-argumentos-del-juzgado-de-garantia-de-temuco-para-decretar-prision-preventiva-al-diputado-mauricio-ojeda/,ADNRadio
Al igual que Cathy Barriga: CDE solicita retención de ingresos de Camila Polizzi en plataforma de contenido para adultos,12/11/2024,https://www.adnradio.cl/2024/11/12/al-igual-que-cathy-barriga-cde-solicita-retencion-de-ingresos-de-camila-polizzi-en-plataforma-de-contenido-para-adultos/,ADNRadio
Caso Monsalve: Interior solicita intervención del CDE ante “potencial ejercicio indebido de funciones”,24/10/2024,https://www.adnradio.cl/2024/10/24/caso-monsalve-interior-solicita-intervencion-del-cde-ante-potencial-ejercicio-indebido-de-funciones/,ADNRadio
Análisis del 2007 al 2023: Contraloría detecta más de $78 mil millones sin rendir en la subsecretaria de Educación y la seremi RM,30/08/2024,https://www.adnradio.cl/2024/08/30/analisis-del-2007-al-2023-contraloria-detecta-mas-de-78-mil-millones-sin-rendir-en-la-subsecretaria-de-eduacion-y-la-seremi-rm/,ADNRadio
"Declaran admisible recurso de nulidad por absolución de excomandante en Jefe del Ejército, Juan Miguel Fuente-Alba y su esposa por lavado de activos",21/08/2024,https://www.adnradio.cl/2024/08/21/declaran-admisible-recurso-de-nulidad-tras-absolucion-de-excomandante-en-jefe-del-ejercito-juan-miguel-fuente-alba-y-su-esposa-por-lavado-de-activos/,ADNRadio
“Hay que analizar los antecedentes...”: presidente del CDE aborda opción de sumarse a querella por muerte de conscripto Franco Vargas en Putre,10/05/2024,https://www.adnradio.cl/2024/05/10/hay-que-analizar-los-antecedentes-presidente-del-cde-aborda-opcion-de-sumarse-a-querella-por-muerte-de-conscripto-franco-vargas-en-putre/,ADNRadio
CDE solicita a la Corte Suprema revocar comparecencia presencial contra clan ‘Los Gallegos’,22/04/2024,https://www.adnradio.cl/2024/04/22/cde-solicita-a-la-corte-suprema-revocar-comparecencia-presencial-contra-clan-los-gallegos/,ADNRadio
Corte de Apelaciones rechaza demanda millonaria de Clínica Las Condes contra el Estado por costos en la pandemia,30/12/2024,https://www.adnradio.cl/2024/12/30/corte-de-apelaciones-rechaza-demanda-millonaria-de-clinica-las-condes-contra-el-estado/,ADNRadio
Subsecretario Cordero y posible querella del CDE por Caso Monsalve: “Es conveniente esperar que tenga la totalidad de los antecedentes”,11/11/2024,https://www.adnradio.cl/2024/11/11/subsecretario-cordero-y-posible-querella-del-cde-por-caso-monsalve-es-conveniente-esperar-que-tenga-la-totalidad-de-los-antecedentes/,ADNRadio
Ministerio de Hacienda instruye al CDE a querellarse por estafa al BancoEstado,04/09/2024,https://www.adnradio.cl/2024/09/04/ministerio-de-hacienda-instruye-al-cde-a-queellarse-por-estafa-al-bancoestado/,ADNRadio
Ex consejera del CDE y Caso Hermosilla: “El delito de cohecho y el delito de soborno se construyen a partir de actos de habla”,03/09/2024,https://www.adnradio.cl/2024/09/03/ex-consejera-del-cde-y-caso-hermosilla-el-delito-de-cohecho-y-el-delito-de-soborno-se-construyen-a-partir-de-actos-de-habla/,ADNRadio
Presidente Boric anuncia que gobierno recurrirá al CDE por colusión de empresas de gas industrial y hospitalario,08/05/2024,https://www.adnradio.cl/2024/05/08/presidente-boric-anuncia-que-gobierno-recurrira-al-cde-por-colusion-de-empresas-de-gas-industrial-y-hospitalario/,ADNRadio
Daniel Jadue suspende punto de prensa por “no estar las condiciones”,04/04/2024,https://www.adnradio.cl/2024/04/04/daniel-jadue-suspende-punto-de-prensa-por-no-estar-las-condiciones/,ADNRadio
Consejo de Defensa del Estado aprueba presentar querella contra Daniel Jadue,02/04/2024,https://www.adnradio.cl/2024/04/02/consejo-de-defensa-del-estado-concreta-querella-contra-daniel-jadue/,ADNRadio
"Lautaro Carmona por llamado a la “presión social”: “No tiene nada que desestabiliza, que conspira, que afecta la estabilidad institucional del país”",01/04/2024,https://www.adnradio.cl/2024/04/01/lautaro-carmona-por-llamado-a-la-presion-social-no-tiene-nada-que-desestabiliza-que-conspira-que-afecta-la-estabilidad-institucional-del-pais/,ADNRadio
"“Que daño hacen los minutos de fama”: Jadue reacciona ante dichos del presidente del CDE, quien evalúa llevar a cabo acciones legales en su contra",28/03/2024,https://www.adnradio.cl/2024/03/28/que-dano-hacen-los-minutos-de-fama-jadue-reacciona-ante-dichos-del-presidente-del-cde-quien-evalua-llevar-a-cabo-acciones-legales-en-su-contra/,ADNRadio
“Están estafando al Estado a partir de una emergencia”: Monsalve anuncia investigación contra “falsos” damnificados por los incendios en Valparaíso,09/03/2024,https://www.adnradio.cl/2024/03/09/estan-estafando-al-estado-a-partir-de-una-emergencia-monsalve-anuncia-investigacion-contra-falsos-damnificados-por-los-incendios-en-valparaiso/,ADNRadio
Caso Audios: fijan para este viernes audiencia de cautela de garantías de Luis Hermosilla,03/12/2024,https://www.adnradio.cl/2024/12/03/caso-audios-fijan-para-este-viernes-audiencia-de-cautela-de-garantias-de-luis-hermosilla/,ADNRadio
“¡Eres un mentiroso!”: abogado de Cathy Barriga confronta a representantes del Consejo de Defensa del Estado,18/11/2024,https://www.adnradio.cl/2024/11/18/eres-un-mentiroso-abogado-de-cathy-barriga-confronta-a-representantes-del-consejo-de-defensa-del-estado/,ADNRadio
Esto es lo que hará Camila Polizzi con su cuenta de Arsmate luego de que la Justicia ordenara retener sus ganancias,18/11/2024,https://www.adnradio.cl/2024/11/18/esto-es-lo-que-hara-camila-polizzi-con-su-cuenta-de-arsmate-luego-de-que-la-justicia-ordenara-retener-sus-ganancias/,ADNRadio
Carabineros investiga posible intencionalidad en voraz incendio registrado en el centro de Santiago,22/08/2024,https://www.adnradio.cl/2024/08/22/carabineros-investiga-posible-intencionalidad-en-voraz-incendio-registrado-en-el-centro-de-santiago/,ADNRadio
“Todo sirve Renato”: los chats que dan cuenta de posibles sobornos a funcionarios públicos en “Caso Audios”,20/08/2024,https://www.adnradio.cl/2024/08/20/todo-sirve-renato-los-chats-que-dan-cuenta-de-posibles-sobornos-a-funcionarios-publicos-en-caso-audios/,ADNRadio
Caso Farmacias Populares: Justicia decreta medidas cautelares a bienes del alcalde Daniel Jadue,04/07/2024,https://www.adnradio.cl/2024/07/04/caso-farmacias-populares-justicia-decreta-medidas-cautelares-a-bienes-del-alcalde-daniel-jadue/,ADNRadio
SII presenta querella contra el alcalde de Rancagua por delitos tributarios,08/04/2024,https://www.adnradio.cl/2024/04/08/sii-presenta-querella-contra-el-alcalde-de-rancagua-por-delitos-tributarios/,ADNRadio
Ministra Tohá llama a Jadue a actuar “con más humildad” tras dichos sobre Frente Amplio,04/04/2024,https://www.adnradio.cl/2024/04/04/ministra-toha-llama-a-jadue-a-actuar-con-mas-humildad-tras-dichos-sobre-frente-amplio/,ADNRadio
“Hemos percibido la presencia de conductas ilícitas”: Consejo de Defensa del Estado evalúa emprender acciones legales contra el alcalde Jadue,28/03/2024,https://www.adnradio.cl/2024/03/28/hemos-percibido-la-presencia-de-conductas-ilicitas-consejo-de-defensa-del-estado-evalua-emprender-acciones-legales-contra-el-alcalde-jadue/,ADNRadio
PDI allana oficinas del GORE de Ñuble en el marco de las indagatorias del Caso Convenios,07/03/2024,https://www.adnradio.cl/2024/03/07/pdi-allana-oficinas-del-gore-de-nuble-en-el-marco-de-las-indagatorias-del-caso-convenios/,ADNRadio
"Caso Audios: formalización contra Luis Hermosilla, Leonarda Villalobos y su pareja Luis Angulo continuará este jueves 22 de agosto",21/08/2024,https://www.adnradio.cl/2024/08/21/caso-audios-formalizan-a-luis-hermosilla-leonarda-villalobos-el-esposo-de-la-abogada-y-dos-funcionarios-publicos/,ADNRadio
Condenan a sujeto que asesinó a balazos a joven de 18 años en centro de eventos de Maipú,22/04/2024,https://www.adnradio.cl/2024/04/22/condenan-a-sujeto-que-asesino-a-balazos-a-joven-de-18-anos-en-centro-de-eventos-de-maipu/,ADNRadio
